transaction_id,transaction_date,amount,vendor_id,department_id,bank_account_id,sector_type,purpose,payment_method,fraud_type,is_fraud
4814,20-05-2024,313510.84,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
4815,22-09-2023,35985.21,226692604,114,8.22E+12,welfare,subsidy,bank,none,0
4816,16-08-2024,299264.03,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
4817,21-01-2023,696073.81,269107993,108,6.45E+12,procurement,infrastructure,bank,none,0
4818,27-08-2024,74066.2,144968665,101,2.22E+12,spending,maintenance,bank,none,0
4819,01-08-2023,5188.35,457111100,112,1.01E+12,welfare,subsidy,bank,none,0
4820,12-05-2023,33052.41,325182357,112,8.32E+12,welfare,aid,bank,none,0
4821,05-07-2023,746104.95,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
4822,26-03-2023,122852.93,104932521,101,1.17E+12,spending,training,bank,none,0
4823,08-04-2023,105093.93,193570372,103,1.59E+12,spending,training,bank,none,0
4824,28-08-2024,19588.13,610846881,105,1.39E+12,welfare,aid,bank,none,0
4825,06-04-2023,200000,252251367,115,4.73E+12,procurement,infrastructure,cash,none,0
4826,20-10-2023,574052.43,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
4827,25-03-2024,2222438.27,993032820,102,3.58E+12,procurement,services,bank,amount_inflation,1
4828,25-05-2023,3443.55,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
4829,31-08-2024,4278.53,739345074,115,6.49E+12,welfare,benefit_transfer,bank,none,0
4830,04-04-2023,21617.11,116266656,113,7.89E+12,spending,training,cash,none,0
4831,16-09-2024,213280.31,861174663,106,9.28E+12,procurement,infrastructure,bank,none,0
4832,30-03-2024,34945.47,678417751,104,3.03E+12,welfare,benefit_transfer,bank,none,0
4833,31-03-2023,788274.17,350875089,115,1.12E+12,procurement,services,bank,none,0
4834,26-10-2023,10319.31,739345074,115,6.49E+12,welfare,subsidy,bank,none,0
4835,13-12-2023,11183.87,585151261,110,9.43E+12,welfare,subsidy,bank,none,0
4836,16-10-2023,851129.87,252251367,115,4.73E+12,procurement,services,bank,none,0
4837,24-08-2023,399094.51,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
4838,16-12-2024,37470.3,226692604,114,8.22E+12,welfare,subsidy,bank,none,0
4839,14-09-2023,9864.75,935919667,105,9.49E+12,welfare,aid,bank,none,0
4840,28-04-2023,717872.25,802143973,105,8.32E+12,procurement,goods,bank,shared_bank_account,1
4841,13-07-2023,80898.09,156180956,104,2.18E+12,spending,training,bank,none,0
4842,14-01-2024,580270.2,303905758,109,9.76E+12,procurement,services,bank,none,0
4843,17-04-2023,540868.75,269107993,108,6.45E+12,procurement,infrastructure,bank,none,0
4844,07-12-2023,151959.11,116106913,114,6.74E+12,spending,operations,bank,none,0
4845,03-02-2024,626699.27,304745829,104,4.49E+12,procurement,infrastructure,bank,none,0
4846,24-11-2024,273105.29,240624834,110,6.97E+12,procurement,goods,bank,none,0
4847,13-05-2023,743306.85,215885643,106,9.78E+12,procurement,infrastructure,bank,none,0
4848,24-01-2024,365269.6,525373532,102,3.89E+12,procurement,services,bank,none,0
4849,23-08-2023,194632.49,171754410,109,8.11E+12,spending,operations,bank,none,0
4850,14-07-2023,85278.53,193570372,103,1.59E+12,spending,training,bank,none,0
4851,13-02-2023,404346.91,657405272,107,7.95E+12,procurement,infrastructure,bank,none,0
4852,12-06-2023,22905.31,913885616,110,7.79E+12,welfare,benefit_transfer,bank,none,0
4853,31-07-2023,365269.14,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
4854,29-09-2024,708951.12,787507987,106,3.74E+12,procurement,goods,bank,none,0
4855,07-10-2023,151244.42,193570372,103,1.59E+12,spending,training,bank,none,0
4856,13-10-2024,471582.43,309724730,113,4.94E+12,procurement,goods,bank,none,0
4857,27-06-2023,850151.17,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
4858,22-10-2024,34849.65,759233275,106,1.72E+12,welfare,aid,bank,none,0
4859,14-12-2024,871758.4,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
4860,22-06-2024,675016.32,132300933,110,3.79E+12,procurement,services,bank,none,0
4861,11-11-2023,200000,269107993,108,6.45E+12,procurement,services,cash,none,0
4862,22-10-2024,776108.49,787507987,106,3.74E+12,procurement,services,bank,none,0
4863,01-01-2024,17105.11,739345074,115,6.49E+12,welfare,benefit_transfer,bank,none,0
4864,21-11-2023,20649.91,667345069,105,1.62E+12,spending,training,bank,none,0
4865,19-08-2023,154336.96,438526335,114,7.01E+12,procurement,services,bank,none,0
4866,04-01-2023,127329.4,299902473,105,4.84E+12,spending,training,bank,none,0
4867,23-12-2023,77373.46,691919222,106,3.40E+12,procurement,services,bank,none,0
4868,25-11-2023,424807.47,118136001,111,5.41E+12,procurement,services,bank,none,0
4869,22-11-2024,11897.92,835403067,113,2.54E+12,welfare,subsidy,bank,none,0
4870,19-04-2023,22345.47,622722529,101,7.73E+12,spending,operations,bank,none,0
4871,09-06-2023,5016.2,450354820,107,6.81E+12,welfare,subsidy,bank,none,0
4872,27-07-2024,844672.99,118136001,111,5.41E+12,procurement,goods,bank,none,0
4873,04-04-2023,75687.49,645290415,114,3.58E+12,procurement,services,bank,none,0
4874,23-11-2024,29054.13,450354820,107,6.81E+12,welfare,benefit_transfer,bank,none,0
4875,02-07-2024,434828.62,100585120,108,2.31E+12,procurement,services,bank,none,0
4876,21-06-2023,63076.57,346601881,113,6.36E+12,procurement,services,bank,none,0
4877,03-10-2023,137360.15,171754410,109,8.11E+12,spending,operations,bank,none,0
4878,14-05-2024,355716.97,657405272,107,7.95E+12,procurement,goods,bank,none,0
4879,09-12-2023,37227.29,704669395,112,1.78E+12,welfare,benefit_transfer,bank,none,0
4880,04-01-2024,3347.81,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
4881,12-04-2024,102124.86,622722529,101,7.73E+12,spending,operations,bank,none,0
4882,21-07-2024,10151.31,759233275,106,1.72E+12,welfare,aid,bank,none,0
4883,15-08-2024,133718.12,691919222,106,3.40E+12,procurement,goods,bank,none,0
4884,20-08-2023,105848.27,346601881,113,6.36E+12,procurement,infrastructure,bank,none,0
4885,07-12-2024,621373.52,802143973,105,8.32E+12,procurement,services,bank,none,0
4886,02-07-2024,10117.19,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
4887,26-04-2024,17120.95,893404884,113,1.01E+12,welfare,aid,bank,none,0
4888,30-01-2023,486231.31,304745829,104,4.49E+12,procurement,services,bank,none,0
4889,03-05-2023,238334.4,118136001,111,5.41E+12,procurement,services,bank,none,0
4890,31-10-2023,146057,415842845,113,1.12E+12,spending,training,cash,none,0
4891,02-11-2023,122267.61,791183852,103,5.41E+12,spending,operations,bank,none,0
4892,10-11-2023,779002.7,167822818,109,3.03E+12,procurement,services,bank,repeated_vendor_pattern,1
4893,09-01-2023,322033.17,701051017,108,1.01E+12,procurement,goods,bank,none,0
4894,17-04-2024,649976.94,118136001,111,5.41E+12,procurement,goods,bank,none,0
4895,11-11-2023,130551.06,701051017,108,1.01E+12,procurement,services,bank,shared_bank_account,1
4896,20-05-2023,37611.34,201064292,109,9.43E+12,welfare,benefit_transfer,bank,none,0
4897,15-09-2024,474282.34,189339050,107,9.67E+12,procurement,services,bank,none,0
4898,27-09-2024,570474.84,955795335,111,5.38E+12,procurement,goods,bank,none,0
4899,21-11-2024,26921.4,951452436,112,8.38E+12,spending,training,bank,none,0
4900,05-03-2024,4917.5,178424325,112,2.55E+12,welfare,benefit_transfer,bank,none,0
4901,25-06-2023,568476.45,550145315,115,3.40E+12,procurement,services,bank,none,0
4902,20-11-2024,391044.24,787507987,106,3.74E+12,procurement,infrastructure,bank,none,0
4903,05-03-2023,18252.33,650705694,110,2.22E+12,welfare,aid,bank,none,0
4904,28-03-2024,390224.9,118136001,111,5.41E+12,procurement,services,bank,none,0
4905,16-09-2023,235380.23,775872064,114,2.99E+12,procurement,services,bank,none,0
4906,09-07-2024,143989.17,171754410,109,8.11E+12,spending,training,bank,none,0
4907,10-04-2024,232577.88,359784334,104,8.22E+12,procurement,goods,bank,none,0
4908,01-05-2023,49909.41,164310053,111,8.92E+12,spending,maintenance,bank,none,0
4909,05-02-2023,31344.47,540288822,109,9.35E+12,welfare,aid,bank,none,0
4910,18-01-2023,15453.87,529926020,106,2.49E+12,spending,maintenance,cash,none,0
4911,15-10-2023,10407.8,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
4912,09-04-2024,762870.77,350875089,115,1.12E+12,procurement,services,bank,none,0
4913,08-12-2024,196027.11,667345069,105,1.62E+12,spending,training,bank,none,0
4914,02-12-2024,6873.08,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
4915,15-12-2024,124806.05,844573897,105,4.84E+12,spending,training,bank,none,0
4916,25-12-2023,29595.92,526731186,103,7.83E+12,welfare,benefit_transfer,bank,none,0
4917,10-05-2023,29877.25,325182357,112,8.32E+12,welfare,aid,bank,none,0
4918,21-08-2024,139361.99,550747587,108,2.74E+12,spending,training,bank,none,0
4919,30-04-2024,380212.45,412354604,110,5.26E+12,procurement,services,bank,none,0
4920,03-12-2024,7243.13,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
4921,20-02-2024,157758.76,329245687,105,1.62E+12,spending,maintenance,bank,none,0
4922,22-11-2024,98777.27,591054221,113,4.43E+12,procurement,goods,bank,none,0
4923,22-08-2024,85241.61,193570372,103,1.59E+12,spending,training,bank,none,0
4924,04-06-2024,36763.32,585151261,110,9.43E+12,welfare,subsidy,bank,none,0
4925,04-12-2024,68713.15,193570372,103,1.59E+12,spending,maintenance,bank,none,0
4926,11-05-2023,455842.94,787507987,106,3.74E+12,procurement,infrastructure,bank,none,0
4927,14-12-2023,598432.93,515015750,107,8.32E+12,procurement,infrastructure,bank,none,0
4928,20-07-2023,121017.74,787507987,106,3.74E+12,procurement,goods,bank,none,0
4929,13-09-2024,705453.87,410354284,108,7.67E+12,procurement,services,bank,none,0
4930,13-03-2024,452578.96,100585120,108,2.31E+12,procurement,goods,bank,none,0
4931,20-12-2024,326588.41,512050349,104,4.73E+12,procurement,services,bank,none,0
4932,12-06-2024,133027.91,252251367,115,4.73E+12,procurement,services,bank,none,0
4933,06-06-2024,165898.45,208497648,110,4.98E+12,spending,training,bank,none,0
4934,12-05-2024,345654.21,438526335,114,7.01E+12,procurement,goods,bank,repeated_vendor_pattern,1
4935,09-10-2024,34880.98,649657712,102,3.49E+12,spending,maintenance,bank,none,0
4936,13-11-2024,537237.6,963181386,108,6.82E+12,procurement,services,bank,none,0
4937,14-05-2023,28599.01,585151261,110,9.43E+12,welfare,benefit_transfer,bank,none,0
4938,29-05-2023,120514.63,171754410,109,8.11E+12,spending,maintenance,bank,none,0
4939,07-08-2024,2205.85,599987952,104,3.80E+12,welfare,subsidy,bank,none,0
4940,28-11-2024,25213.67,457111100,112,1.01E+12,welfare,subsidy,bank,none,0
4941,14-06-2023,134317.15,529926020,106,2.49E+12,spending,maintenance,bank,none,0
4942,27-05-2024,98327.09,156180956,104,2.18E+12,spending,operations,bank,none,0
4943,30-05-2024,862013.19,302277356,103,6.49E+12,procurement,infrastructure,bank,none,0
4944,13-07-2023,25025.8,529926020,106,2.49E+12,spending,maintenance,cash,none,0
4945,23-11-2024,19438.26,215752697,101,9.77E+12,welfare,subsidy,bank,none,0
4946,21-09-2024,60780.68,434158799,108,2.22E+12,spending,operations,bank,none,0
4947,02-06-2024,311654.91,550145315,115,3.40E+12,procurement,services,bank,none,0
4948,05-03-2023,129043.18,861174663,106,9.28E+12,procurement,goods,bank,none,0
4949,22-09-2024,72464.48,951452436,112,8.38E+12,spending,maintenance,bank,none,0
4950,26-02-2023,197798.65,844573897,105,4.84E+12,spending,maintenance,bank,none,0
4951,29-10-2023,32663.78,760955423,103,7.01E+12,spending,operations,bank,none,0
4952,01-12-2024,3199.61,646390105,112,2.99E+12,welfare,subsidy,bank,none,0
4953,13-07-2023,68977.68,585738843,110,5.53E+12,spending,operations,bank,none,0
4954,26-05-2023,324682.88,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
4955,22-05-2024,18074.78,926267959,109,6.74E+12,welfare,aid,bank,none,0
4956,19-11-2024,467069.78,798008398,111,1.35E+12,procurement,goods,bank,none,0
4957,12-08-2024,156889.4,743835017,107,4.69E+12,spending,training,bank,none,0
4958,19-12-2023,182152.17,844573897,105,4.84E+12,spending,training,bank,none,0
4959,22-03-2023,832762.44,734537864,110,6.74E+12,procurement,infrastructure,bank,none,0
4960,10-04-2024,353548.22,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
4961,01-10-2023,55120.8,461735931,111,5.84E+12,spending,operations,bank,none,0
4962,28-03-2024,157228.48,573016686,115,4.34E+12,procurement,infrastructure,bank,none,0
4963,31-10-2023,306008.12,963181386,108,6.82E+12,procurement,infrastructure,bank,none,0
4964,03-11-2023,121221.11,585738843,110,5.53E+12,spending,operations,bank,none,0
4965,17-12-2023,4246.46,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
4966,22-02-2023,324908.68,438526335,114,7.01E+12,procurement,infrastructure,bank,none,0
4967,14-08-2024,130944.8,844573897,105,4.84E+12,spending,operations,bank,none,0
4968,14-04-2023,23758.18,938826497,106,2.62E+12,welfare,benefit_transfer,bank,none,0
4969,24-06-2024,162769.93,193570372,103,1.59E+12,spending,operations,bank,none,0
4970,27-01-2024,74511.04,131945878,110,1.62E+12,spending,operations,bank,none,0
4971,03-10-2023,70563.07,193570372,103,1.59E+12,spending,operations,bank,none,0
4972,02-12-2024,282348.19,372724777,114,2.38E+12,procurement,services,bank,none,0
4973,15-04-2023,6409.52,215752697,101,9.77E+12,welfare,subsidy,bank,none,0
4974,09-01-2023,36305.57,215752697,101,9.77E+12,welfare,subsidy,bank,none,0
4975,03-07-2023,146576.69,791183852,103,5.41E+12,spending,maintenance,bank,none,0
4976,11-10-2024,130743.9,811299771,102,7.63E+12,spending,maintenance,bank,none,0
4977,23-12-2023,378445.9,645290415,114,3.58E+12,procurement,services,bank,none,0
4978,31-08-2024,21296.75,776331422,114,8.32E+12,spending,operations,bank,none,0
4979,11-12-2023,623207.45,691919222,106,3.40E+12,procurement,services,bank,none,0
4980,21-10-2024,31666.83,926267959,109,6.74E+12,welfare,benefit_transfer,bank,none,0
4981,29-05-2023,27362.94,585738843,110,5.53E+12,spending,training,bank,none,0
4982,27-04-2023,107094.37,244521862,101,1.72E+12,spending,training,bank,none,0
4983,19-11-2023,124768.94,913939801,115,4.49E+12,procurement,goods,bank,none,0
4984,20-12-2024,183025.7,824678204,105,7.47E+12,spending,maintenance,bank,none,0
4985,20-02-2023,15617.69,450354820,107,6.81E+12,welfare,aid,bank,none,0
4986,18-12-2024,9125.78,215752697,101,9.77E+12,welfare,benefit_transfer,bank,none,0
4987,19-04-2023,249973.03,803087908,103,3.37E+12,procurement,services,bank,none,0
4988,09-03-2024,58390.49,164310053,111,8.92E+12,spending,maintenance,bank,none,0
4989,18-11-2023,585312.82,372724777,114,2.38E+12,procurement,goods,bank,none,0
4990,08-11-2024,330254.93,734537864,110,6.74E+12,procurement,infrastructure,bank,none,0
4991,07-01-2024,786839.5,503150545,114,6.81E+12,procurement,services,bank,none,0
4992,20-07-2023,4471.08,893404884,113,1.01E+12,welfare,benefit_transfer,bank,none,0
4993,26-06-2024,721010.55,775872064,114,2.99E+12,procurement,goods,bank,none,0
4994,22-03-2023,388586.67,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
4995,24-11-2024,35607.24,938826497,106,2.62E+12,welfare,subsidy,bank,none,0
4996,31-01-2023,30808.74,325182357,112,8.32E+12,welfare,aid,bank,none,0
4997,16-06-2023,64288.13,118136001,111,5.41E+12,procurement,services,bank,none,0
4998,26-11-2024,402914.69,700538584,106,3.74E+12,procurement,services,bank,none,0
4999,10-10-2023,796269.63,525373532,102,3.89E+12,procurement,services,bank,none,0
5000,18-08-2023,54299.55,144968665,101,2.22E+12,spending,operations,bank,none,0
5001,23-12-2023,81317.04,811299771,102,7.63E+12,spending,operations,bank,none,0
5002,26-02-2023,166289.59,844573897,105,4.84E+12,spending,maintenance,bank,none,0
5003,20-04-2024,22549.03,610846881,105,1.39E+12,welfare,subsidy,bank,none,0
5004,21-01-2023,134020.5,304234562,115,1.64E+12,procurement,infrastructure,bank,none,0
5005,10-08-2024,150403.03,775872064,114,2.99E+12,procurement,infrastructure,bank,none,0
5006,05-05-2024,107427.43,585738843,110,5.53E+12,spending,maintenance,cash,none,0
5007,03-02-2024,878071.97,573016686,115,4.34E+12,procurement,infrastructure,bank,none,0
5008,11-04-2023,788621.08,955795335,111,5.38E+12,procurement,services,bank,none,0
5009,26-11-2024,157469.99,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
5010,29-07-2024,18560.51,450354820,107,6.81E+12,welfare,aid,bank,none,0
5011,28-03-2024,397704.66,860004799,113,8.54E+12,procurement,services,bank,none,0
5012,12-08-2024,139378.19,649657712,102,3.49E+12,spending,operations,bank,none,0
5013,20-04-2024,675099.25,802143973,105,8.32E+12,procurement,infrastructure,bank,none,0
5014,07-10-2023,573644.59,132300933,110,3.79E+12,procurement,infrastructure,bank,none,0
5015,13-08-2024,288050.6,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
5016,18-06-2024,808957.66,425774624,106,2.54E+12,procurement,goods,bank,none,0
5017,05-09-2023,223568.88,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
5018,07-08-2023,877729.17,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
5019,24-03-2023,179254.8,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
5020,06-12-2024,48990.08,434158799,108,2.22E+12,spending,operations,bank,none,0
5021,12-10-2024,86124.33,861174663,106,9.28E+12,procurement,services,bank,none,0
5022,11-12-2024,76535.12,346601881,113,6.36E+12,procurement,services,bank,none,0
5023,07-03-2023,315719.95,955795335,111,5.38E+12,procurement,services,bank,none,0
5024,13-09-2023,123468.2,645290415,114,3.58E+12,procurement,infrastructure,bank,none,0
5025,07-05-2024,101842.99,415842845,113,1.12E+12,spending,maintenance,bank,none,0
5026,17-12-2023,34512.98,215752697,101,9.77E+12,welfare,aid,bank,none,0
5027,21-04-2023,106745.35,116106913,114,6.74E+12,spending,training,bank,none,0
5028,25-01-2024,4598.43,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
5029,07-06-2024,2406227.84,304234562,115,1.64E+12,procurement,infrastructure,bank,amount_inflation,1
5030,27-07-2024,8631.04,540288822,109,9.35E+12,welfare,benefit_transfer,bank,none,0
5031,18-11-2024,82444.17,550747587,108,2.74E+12,spending,operations,bank,none,0
5032,22-10-2024,120829.98,832375074,115,1.17E+12,spending,training,bank,none,0
5033,22-11-2023,104476.14,193570372,103,1.59E+12,spending,operations,bank,none,0
5034,12-07-2023,132665.84,164310053,111,8.92E+12,spending,training,cash,none,0
5035,01-12-2023,546677.95,359784334,104,8.22E+12,procurement,goods,bank,none,0
5036,26-02-2024,103464.32,579525745,106,7.49E+12,procurement,services,cash,none,0
5037,10-06-2024,130162.94,525373532,102,3.89E+12,procurement,services,bank,none,0
5038,05-10-2023,37307.63,707997443,115,2.55E+12,welfare,aid,bank,none,0
5039,22-02-2023,810451.39,111762859,103,7.17E+12,procurement,goods,bank,none,0
5040,26-09-2024,26584.74,646390105,112,2.99E+12,welfare,aid,bank,none,0
5041,05-10-2023,136089.51,132300933,110,3.79E+12,procurement,services,bank,none,0
5042,17-10-2024,87660.26,585738843,110,5.53E+12,spending,operations,bank,none,0
5043,05-06-2023,117735.73,208497648,110,4.98E+12,spending,maintenance,bank,none,0
5044,25-01-2024,536491.72,935487536,106,8.77E+12,procurement,goods,bank,none,0
5045,06-05-2023,182866.85,550747587,108,2.74E+12,spending,operations,bank,none,0
5046,04-01-2023,231714.54,802143973,105,8.32E+12,procurement,infrastructure,bank,shared_bank_account,1
5047,22-10-2024,130771.95,776331422,114,8.32E+12,spending,training,bank,none,0
5048,31-07-2023,8632.81,646390105,112,2.99E+12,welfare,benefit_transfer,bank,none,0
5049,29-03-2024,772785.47,359784334,104,8.22E+12,procurement,services,bank,none,0
5050,25-10-2023,185709.77,951452436,112,8.38E+12,spending,maintenance,bank,none,0
5051,20-03-2023,33838,116106913,114,6.74E+12,spending,maintenance,bank,none,0
5052,23-05-2024,39507.49,922795356,115,7.17E+12,welfare,aid,bank,none,0
5053,10-07-2023,23659.86,893404884,113,1.01E+12,welfare,aid,bank,none,0
5054,12-05-2023,503710.68,252251367,115,4.73E+12,procurement,services,bank,none,0
5055,28-02-2023,587153.14,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
5056,08-02-2023,666713.96,861174663,106,9.28E+12,procurement,infrastructure,bank,none,0
5057,16-10-2024,38704.25,835403067,113,2.54E+12,welfare,subsidy,bank,none,0
5058,05-09-2023,18531.11,599987952,104,3.80E+12,welfare,subsidy,bank,none,0
5059,02-12-2023,103007.44,811299771,102,7.63E+12,spending,operations,bank,none,0
5060,16-11-2024,168504.55,329245687,105,1.62E+12,spending,training,bank,none,0
5061,17-02-2024,84026.92,208497648,110,4.98E+12,spending,training,cash,none,0
5062,27-03-2023,388719.04,302277356,103,6.49E+12,procurement,goods,bank,none,0
5063,02-12-2023,135635.9,743835017,107,4.69E+12,spending,training,bank,none,0
5064,07-03-2023,629319.05,691919222,106,3.40E+12,procurement,services,bank,none,0
5065,18-09-2024,37243.07,739345074,115,6.49E+12,welfare,benefit_transfer,bank,none,0
5066,12-08-2023,16692.98,457111100,112,1.01E+12,welfare,aid,bank,none,0
5067,03-07-2024,337306.31,111762859,103,7.17E+12,procurement,services,bank,none,0
5068,25-06-2024,801706.74,861174663,106,9.28E+12,procurement,goods,bank,none,0
5069,16-02-2023,72471.3,515015750,107,8.32E+12,procurement,goods,bank,shared_bank_account,1
5070,26-02-2023,599878.28,700538584,106,3.74E+12,procurement,services,bank,none,0
5071,12-07-2024,33228.52,164310053,111,8.92E+12,spending,operations,bank,none,0
5072,24-03-2023,23332.29,759233275,106,1.72E+12,welfare,aid,bank,none,0
5073,07-12-2024,607854.82,359784334,104,8.22E+12,procurement,goods,bank,none,0
5074,24-04-2024,187166.24,104932521,101,1.17E+12,spending,maintenance,bank,none,0
5075,12-07-2024,281809.65,955795335,111,5.38E+12,procurement,services,bank,none,0
5076,03-05-2024,87727.16,649657712,102,3.49E+12,spending,training,bank,none,0
5077,19-04-2024,769357.57,269107993,108,6.45E+12,procurement,infrastructure,bank,none,0
5078,18-05-2023,533299.3,215885643,106,9.78E+12,procurement,infrastructure,bank,none,0
5079,28-06-2024,511847.1,111762859,103,7.17E+12,procurement,goods,bank,none,0
5080,16-04-2023,48977.71,144968665,101,2.22E+12,spending,training,bank,none,0
5081,16-10-2023,37564.36,599987952,104,3.80E+12,welfare,benefit_transfer,bank,none,0
5082,20-04-2024,447854.01,100585120,108,2.31E+12,procurement,services,bank,none,0
5083,05-09-2023,655833.35,598145835,105,1.62E+12,procurement,infrastructure,bank,none,0
5084,30-01-2023,249857.2,350875089,115,1.12E+12,procurement,services,bank,none,0
5085,18-04-2023,112625.42,844573897,105,4.84E+12,spending,training,bank,none,0
5086,17-04-2023,806993.85,298277534,111,8.42E+12,procurement,infrastructure,bank,none,0
5087,11-03-2023,166931.26,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
5088,02-02-2023,260214.77,803087908,103,3.37E+12,procurement,services,bank,none,0
5089,09-11-2023,22240.74,457111100,112,1.01E+12,welfare,benefit_transfer,bank,none,0
5090,26-03-2023,582287.38,573016686,115,4.34E+12,procurement,goods,bank,none,0
5091,28-04-2024,15666.74,144968665,101,2.22E+12,spending,training,bank,none,0
5092,22-12-2023,572594.1,240624834,110,6.97E+12,procurement,infrastructure,bank,none,0
5093,03-01-2024,186637.87,208497648,110,4.98E+12,spending,training,bank,none,0
5094,27-05-2024,283831.41,438526335,114,7.01E+12,procurement,goods,bank,repeated_vendor_pattern,1
5095,17-04-2023,613574.91,389669334,113,2.70E+12,procurement,infrastructure,bank,none,0
5096,01-09-2023,531859.17,860004799,113,8.54E+12,procurement,goods,bank,none,0
5097,25-01-2024,37067.86,707997443,115,2.55E+12,welfare,aid,bank,none,0
5098,25-04-2023,36621,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
5099,21-02-2023,104965.2,116266656,113,7.89E+12,spending,operations,bank,none,0
5100,24-06-2024,10621.03,769079081,111,8.32E+12,spending,maintenance,bank,none,0
5101,02-11-2024,168543.34,111762859,103,7.17E+12,procurement,goods,bank,none,0
5102,24-01-2023,157826.55,164310053,111,8.92E+12,spending,training,bank,none,0
5103,19-01-2024,149272.24,769079081,111,8.32E+12,spending,maintenance,bank,none,0
5104,22-06-2023,497444.57,586399530,115,6.47E+12,procurement,services,bank,none,0
5105,24-08-2024,174133.52,389669334,113,2.70E+12,procurement,services,bank,none,0
5106,25-02-2023,500466.29,955795335,111,5.38E+12,procurement,services,bank,none,0
5107,17-07-2024,168701.82,138281881,106,5.95E+12,spending,operations,bank,none,0
5108,06-10-2023,90741.99,208497648,110,4.98E+12,spending,training,bank,none,0
5109,24-11-2023,553452.52,573016686,115,4.34E+12,procurement,services,bank,none,0
5110,29-01-2023,19670.43,743835017,107,4.69E+12,spending,operations,bank,none,0
5111,20-04-2024,79669.57,832375074,115,1.17E+12,spending,maintenance,bank,none,0
5112,10-04-2023,457536.06,730699660,107,2.54E+12,procurement,infrastructure,bank,none,0
5113,15-01-2024,179559.55,156180956,104,2.18E+12,spending,maintenance,bank,none,0
5114,16-09-2023,352161.61,591054221,113,4.43E+12,procurement,goods,bank,none,0
5115,20-07-2024,886523.8,515015750,107,8.32E+12,procurement,goods,bank,shared_bank_account,1
5116,13-06-2024,85196.7,138281881,106,5.95E+12,spending,operations,bank,none,0
5117,01-06-2023,92880.92,171754410,109,8.11E+12,spending,training,bank,none,0
5118,31-10-2024,8824.34,913885616,110,7.79E+12,welfare,subsidy,bank,none,0
5119,22-09-2024,13848.08,116266656,113,7.89E+12,spending,operations,bank,none,0
5120,18-04-2024,3663.94,325182357,112,8.32E+12,welfare,aid,bank,none,0
5121,19-09-2024,25895.4,175401904,110,9.88E+12,welfare,benefit_transfer,bank,none,0
5122,13-09-2023,461634.65,645290415,114,3.58E+12,procurement,infrastructure,bank,none,0
5123,04-12-2024,185966.09,410354284,108,7.67E+12,procurement,infrastructure,bank,none,0
5124,06-12-2024,13095.3,913885616,110,7.79E+12,welfare,aid,bank,none,0
5125,24-08-2023,209438.84,512050349,104,4.73E+12,procurement,infrastructure,bank,none,0
5126,29-08-2023,530512.4,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
5127,23-07-2023,29757.12,926267959,109,6.74E+12,welfare,aid,bank,none,0
5128,29-01-2023,223107.22,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
5129,17-08-2024,534861.28,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
5130,06-09-2023,11104.58,678417751,104,3.03E+12,welfare,aid,bank,none,0
5131,21-08-2023,200000,803087908,103,3.37E+12,procurement,infrastructure,cash,none,0
5132,05-07-2023,471664.16,798008398,111,1.35E+12,procurement,goods,bank,none,0
5133,06-03-2023,9344.94,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
5134,01-02-2023,276621.16,573016686,115,4.34E+12,procurement,services,bank,none,0
5135,14-02-2023,146498.64,963181386,108,6.82E+12,procurement,infrastructure,bank,none,0
5136,28-10-2023,796266.09,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
5137,22-10-2024,197264.32,313127159,111,7.83E+12,spending,maintenance,bank,none,0
5138,02-07-2024,3107.82,536775340,102,7.67E+12,welfare,aid,bank,none,0
